"id","date","lon","lat","esi_daily_avg","observed","esi_daily_avg_5","esi_daily_avg_10","esi_daily_avg_20"
3,2020-09-02,90.37,23.81,-0.205958768725395,1,-0.216263986059598,-0.226273553131463,-0.234147371280761
3,2020-09-03,90.37,23.81,-0.114155892814909,0,-0.197528434296449,-0.214328310512877,-0.22923797389277
3,2020-09-04,90.37,23.81,-0.0223530169044222,0,-0.164179417703833,-0.194362812034495,-0.219618752497394
3,2020-09-05,90.37,23.81,0.0694498590060643,0,-0.116216936281749,-0.166377057696318,-0.205289707094634
3,2020-09-06,90.37,23.81,0.161252734916551,0,-0.0536409900301979,-0.130371047498344,-0.186250837684489
3,2020-09-07,90.37,23.81,0.253055610827037,0,0.023548421050821,-0.0863940564842967,-0.162502144266959
3,2020-09-08,90.37,23.81,0.344858486737524,0,0.115351296961307,-0.0344460846541764,-0.134043626842045
3,2020-09-09,90.37,23.81,0.43666136264801,1,0.207154172871794,0.0254728679920172,-0.100875285409746
3,2020-09-10,90.37,23.81,0.42404745732035,0,0.281554251909256,0.0838703667962706,-0.0684780852527034
3,2020-09-11,90.37,23.81,0.411433551992689,0,0.338551534073693,0.140746411758584,-0.0368520263709179
3,2020-09-12,90.37,23.81,0.398819646665028,0,0.378146019365106,0.196101002878957,-0.00599710876438894
3,2020-09-13,90.37,23.81,0.386205741337367,0,0.400337707783495,0.24993414015739,0.0240866675668833
3,2020-09-14,90.37,23.81,0.373591836009707,0,0.405126599328859,0.29427484277781,0.0533993026228989
3,2020-09-15,90.37,23.81,0.360977930682046,0,0.392512694001198,0.329123110740216,0.0819407964036578
3,2020-09-16,90.37,23.81,0.348364025354385,1,0.379898788673537,0.354478944044609,0.10971114890916
3,2020-09-17,90.37,23.81,0.372606635093689,0,0.373427635857037,0.373692934969803,0.138439621548263
3,2020-09-18,90.37,23.81,0.396849244832993,0,0.373099235551698,0.386765083515799,0.168126214320968
3,2020-09-19,90.37,23.81,0.421091854572296,0,0.378913587757519,0.393695389682596,0.198770927227273
3,2020-09-20,90.37,23.81,0.4453344643116,0,0.390870692474501,0.394483853470195,0.23037376026718
3,2020-09-21,90.37,23.81,0.469577074050903,0,0.408970549702644,0.398622909536609,0.262934713440687
3,2020-09-22,90.37,23.81,0.493819683790207,0,0.433213159441948,0.406112557881838,0.296453786747796
3,2020-09-23,90.37,23.81,0.51806229352951,1,0.457455769181252,0.416952798505882,0.330930980188506
3,2020-09-24,90.37,23.81,0.60896110534668,0,0.492807745933533,0.437203286143092,0.365365122958105
