"id","lat","lon","date","temp_daily_atu","temp_daily_atu_1","temp_daily_atu_5","temp_daily_atu_10"
2,23.8,90.37,2020-06-15,28.0791666666667,56.3833333333333,167.575,311.679166666667
2,23.8,90.37,2020-06-16,27.9208333333333,56,166.920833333333,311.029166666667
2,23.8,90.37,2020-06-17,26.3375,54.2583333333333,165.445833333333,308.991666666667
2,23.8,90.37,2020-06-18,27.1875,53.525,165.254166666667,307.516666666667
2,23.8,90.37,2020-06-19,27.0666666666667,54.2541666666667,164.895833333333,305.95
2,23.8,90.37,2020-06-20,28.3,55.3666666666667,164.891666666667,304.3875
2,23.8,90.37,2020-06-21,27.7083333333333,56.0083333333333,164.520833333333,303.520833333333
2,23.8,90.37,2020-06-22,28.2833333333333,55.9916666666667,164.883333333333,303.991666666667
2,23.8,90.37,2020-06-23,28.525,56.8083333333333,167.070833333333,305.1375
2,23.8,90.37,2020-06-24,29.3041666666667,57.8291666666667,169.1875,307.016666666667
2,23.8,90.37,2020-06-25,29.6125,58.9166666666667,171.733333333333,308.325
2,23.8,90.37,2020-06-26,29.1,58.7125,172.533333333333,309.345833333333
2,23.8,90.37,2020-06-27,27.9583333333333,57.0583333333333,172.783333333333,309.383333333333
2,23.8,90.37,2020-06-28,27.0291666666667,54.9875,171.529166666667,310.075
2,23.8,90.37,2020-06-29,27.6125,54.6416666666667,170.616666666667,310.5
2,23.8,90.37,2020-06-30,28.3041666666667,55.9166666666667,169.616666666667,311.7375
2,23.8,90.37,2020-07-01,29,57.3041666666667,169.004166666667,312.4375
2,23.8,90.37,2020-07-02,29.3458333333333,58.3458333333333,169.25,314.075
2,23.8,90.37,2020-07-03,29.5833333333333,58.9291666666667,170.875,315.375
2,23.8,90.37,2020-07-04,28.5291666666667,58.1125,172.375,315.379166666667
2,23.8,90.37,2020-07-05,27.5083333333333,56.0375,172.270833333333,313.583333333333
2,23.8,90.37,2020-07-06,27.9375,55.4458333333333,171.904166666667,311.908333333333
2,23.8,90.37,2020-07-07,28.3708333333333,56.3083333333333,171.275,311.179166666667
2,23.8,90.37,2020-07-08,28.4666666666667,56.8375,170.395833333333,311.6875
2,23.8,90.37,2020-07-09,28.2666666666667,56.7333333333333,169.079166666667,312.925
2,23.8,90.37,2020-07-10,28.5708333333333,56.8375,169.120833333333,313.883333333333
2,23.8,90.37,2020-07-11,27.7875,56.3583333333333,169.4,313.366666666667
2,23.8,90.37,2020-07-12,27.1125,54.9,168.575,311.479166666667
2,23.8,90.37,2020-07-13,27.6541666666667,54.7666666666667,167.858333333333,309.7875
2,23.8,90.37,2020-07-14,27.975,55.6291666666667,167.366666666667,308.179166666667
2,23.8,90.37,2020-07-15,28.3583333333333,56.3333333333333,167.458333333333,308.008333333333
2,23.8,90.37,2020-07-16,28.7416666666667,57.1,167.629166666667,309.241666666667
2,23.8,90.37,2020-07-17,28.7208333333333,57.4625,168.5625,310.025
2,23.8,90.37,2020-07-18,28.7791666666667,57.5,170.229166666667,310.433333333333
2,23.8,90.37,2020-07-19,28.9375,57.7166666666667,171.5125,310.904166666667
2,23.8,90.37,2020-07-20,27.6208333333333,56.5583333333333,171.158333333333,310.258333333333
2,23.8,90.37,2020-07-21,27.3541666666667,54.975,170.154166666667,309.041666666667
2,23.8,90.37,2020-07-22,26.6458333333333,54,168.058333333333,307.9
2,23.8,90.37,2020-07-23,27.6125,54.2583333333333,166.95,308.4
2,23.8,90.37,2020-07-24,27.4375,55.05,165.608333333333,308.183333333333
2,23.8,90.37,2020-07-25,28.6458333333333,56.0833333333333,165.316666666667,308.854166666667
2,23.8,90.37,2020-07-26,29.7666666666667,58.4125,167.4625,310.2625
2,23.8,90.37,2020-07-27,29.1041666666667,58.8708333333333,169.2125,310.625
2,23.8,90.37,2020-07-28,28.4333333333333,57.5375,171,310.3375
2,23.8,90.37,2020-07-29,27.9125,56.3458333333333,171.3,309.470833333333
2,23.8,90.37,2020-07-30,28.6333333333333,56.5458333333333,172.495833333333,309.166666666667
2,23.8,90.37,2020-07-31,29.3625,57.9958333333333,173.2125,310.908333333333
2,23.8,90.37,2020-08-01,29.5416666666667,58.9041666666667,172.9875,313.095833333333
2,23.8,90.37,2020-08-02,29.9625,59.5041666666667,173.845833333333,316.4125
2,23.8,90.37,2020-08-03,30.825,60.7875,176.2375,319.625
2,23.8,90.37,2020-08-04,29.7208333333333,60.5458333333333,178.045833333333,321.908333333333
2,23.8,90.37,2020-08-05,28.5625,58.2833333333333,177.975,321.825
2,23.8,90.37,2020-08-06,28.3916666666667,56.9541666666667,177.004166666667,320.45
2,23.8,90.37,2020-08-07,28.7791666666667,57.1708333333333,176.241666666667,320.125
